key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,constituentKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,remarks,publishedIn,numDescendants,lastCrawled,lastInterpreted,issues,class,basionymKey,basionym,sourceTaxonKey
5392205,5392205,16064854,gbif:5392205,Plantae,Tracheophyta,Asterales,Asteraceae,Pterocaulon,Pterocaulon redolens,6,7707728,220,414,3065,3106645,5392205,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3106645,Pterocaulon,Pterocaulon redolens (G.Forst.) Fern.-Vill.,Pterocaulon redolens,Ragweed,(G.Forst.) Fern.-Vill.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fern.-Vill. (1880). In: Novis. App. 4(3): 116.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:16.211+00:00,[],Magnoliopsida,5392207.0,Conyza redolens (G.Forst.) Willd.,
3669210,3669210,9495288,gbif:3669210,Plantae,Tracheophyta,Malvales,Malvaceae,Pterospermum,Pterospermum acerifolium,6,7707728,220,941,6685,3233957,3669210,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3233957,Pterospermum,Pterospermum acerifolium (L.) Willd.,Pterospermum acerifolium,,(L.) Willd.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Willd. (1802). In: Sp. Pl. 3: 729.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.522+00:00,[],Magnoliopsida,3670286.0,Pentapetes acerifolia L.,
5835447,5835447,9495324,gbif:5835447,Plantae,Tracheophyta,Malvales,Malvaceae,Pterospermum,Pterospermum heterophyllum,6,7707728,220,941,6685,3233957,5835447,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3233957,Pterospermum,Pterospermum heterophyllum Hance,Pterospermum heterophyllum,,Hance,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Hance. (1868). In: J. Bot. 6(64): 112.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.375+00:00,[],Magnoliopsida,,,
8186593,8186593,9495606,gbif:8186593,Plantae,Tracheophyta,Malvales,Malvaceae,Pterospermum,Pterospermum truncatolobatum,6,7707728,220,941,6685,3233957,8186593,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,f382f0ce-323a-4091-bb9f-add557f3a9a2,3233957,Pterospermum,Pterospermum truncatolobatum Gagnep.,Pterospermum truncatolobatum,,Gagnep.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Notul. Syst. (Paris) 1: 84 (1909),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.327+00:00,[],Magnoliopsida,,,207285448.0
2977636,2977636,9535567,gbif:2977636,Plantae,Tracheophyta,Fabales,Fabaceae,Pueraria,Pueraria montana,6,7707728,220,1370,5386,2977604,2977636,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2977604,Pueraria,Pueraria montana (Lour.) Merr.,Pueraria montana,Kudzu,(Lour.) Merr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Trans. Amer. Philos. Soc., n.s., 24(2): 10, 210 (1935)",11,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:41.619+00:00,[],Magnoliopsida,2977641.0,Dolichos montanus Lour.,
2977687,2977687,7523344,gbif:2977687,Plantae,Tracheophyta,Fabales,Fabaceae,Neustanthus,Neustanthus phaseoloides,6,7707728,220,1370,5386,2947396,2977687,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2947396,Neustanthus,Neustanthus phaseoloides (Roxb.) Benth.,Neustanthus phaseoloides,"Tropical Kudzu, Kudzu, Wild Kudzu Vine, Puero",(Roxb.) Benth.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"F.A.W.Miquel, Pl. Jungh.: 235 (1852)",3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:06.388+00:00,[],Magnoliopsida,2977682.0,Dolichos phaseoloides Roxb.,
5420901,5420901,9544211,gbif:5420901,Plantae,Tracheophyta,Myrtales,Lythraceae,Punica,Punica granatum,6,7707728,220,690,6684,3188663,5420901,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3188663,Punica,Punica granatum L.,Punica granatum,Pomegranate,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 472.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:09.354+00:00,[],Magnoliopsida,,,
2984241,2984241,9556578,gbif:2984241,Plantae,Tracheophyta,Fabales,Fabaceae,Pycnospora,Pycnospora lutescens,6,7707728,220,1370,5386,2984240,2984241,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2984240,Pycnospora,Pycnospora lutescens (Poir.) Schindl.,Pycnospora lutescens,,(Poir.) Schindl.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,J. Bot.64: 145 (1926),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:16.169+00:00,[],Magnoliopsida,2984245.0,Hedysarum lutescens Poir.,
2730407,2730407,3211843,gbif:2730407,Plantae,Tracheophyta,Poales,Cyperaceae,Cyperus,Cyperus polystachyos,6,7707728,196,1369,7708,2713455,2730407,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2713455,Cyperus,Cyperus polystachyos Rottb.,Cyperus polystachyos,"Bunchy sedge, Many-spiked sedge, Many-spike Flatsedge, Field Sedge, Bunchy Flat Sedge",Rottb.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Descr. Icon. Rar. Pl.: 39 (1773),5,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:14.671+00:00,[],Liliopsida,,,
2730818,2730818,3213138,gbif:2730818,Plantae,Tracheophyta,Poales,Cyperaceae,Cyperus,Cyperus sanguinolentus,6,7707728,196,1369,7708,2713455,2730818,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2713455,Cyperus,Cyperus sanguinolentus Vahl,Cyperus sanguinolentus,Purpleglume flatsedge,Vahl,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Enum. Pl. Obs. 2: 351 (1805),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:15.310+00:00,[],Liliopsida,,,
3118284,3118284,41033474,gbif:3118284,Plantae,Tracheophyta,Asterales,Asteraceae,Tanacetum,Tanacetum cinerariifolium,6,7707728,220,414,3065,3118160,3118284,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3118160,Tanacetum,Tanacetum cinerariifolium (Trevis.) Sch.Bip.,Tanacetum cinerariifolium,Dalmatian insect-flower,(Trevis.) Sch.Bip.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sch. Bip. (1844). In: Tanacet. 58 (184).,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:30.947+00:00,[],Magnoliopsida,5692986.0,Pyrethrum cinerariifolium Trevis.,
2888269,2888269,9579306,gbif:2888269,Plantae,Tracheophyta,Ericales,Ericaceae,Pyrola,Pyrola rotundifolia,6,7707728,220,1353,2505,2888249,2888269,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2888249,Pyrola,Pyrola rotundifolia L.,Pyrola rotundifolia,Round-leaf Wintergreen,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 396 (1753),8,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:19.091+00:00,[],Magnoliopsida,,,
3172569,3172569,9582537,gbif:3172569,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Pyrostegia,Pyrostegia venusta,6,7707728,220,408,6655,3172568,3172569,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3172568,Pyrostegia,Pyrostegia venusta (Ker Gawl.) Miers,Pyrostegia venusta,Flamevine,(Ker Gawl.) Miers,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Miers. (1863). In: Proc. Roy. Hort. Soc. 3: 188.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:51.598+00:00,[],Magnoliopsida,3172571.0,Bignonia venusta Ker Gawl.,
5648124,5648124,9585402,gbif:5648124,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia lanceolata,6,7707728,7228684,392,2368,3229304,5648124,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3229304,Pyrrosia,Pyrrosia lanceolata (L.) Farw.,Pyrrosia lanceolata,,(L.) Farw.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Farw. (1931). In: Amer. Midl. Naturalist 12: 245.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:11.810+00:00,[],Polypodiopsida,3915334.0,Acrostichum lanceolatum L.,
7290072,7290072,9585511,gbif:7290072,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia lingua,6,7707728,7228684,392,2368,3229304,7290072,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3229304,Pyrrosia,Pyrrosia lingua (Thunb.) Farw.,Pyrrosia lingua,Tongue fern,(Thunb.) Farw.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Farw. (1931). In: Amer. Midl. Naturalist 12: 245.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:12.206+00:00,[],Polypodiopsida,7310126.0,Acrostichum lingua Thunb.,
5647926,5647926,9585854,gbif:5647926,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia petiolosa,6,7707728,7228684,392,2368,3229304,5647926,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3229304,Pyrrosia,Pyrrosia petiolosa (Christ) Ching,Pyrrosia petiolosa,Petiolate tongue fern,(Christ) Ching,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Ching. (1935). In: Bull. Chin. Bot. Soc. 1: 59.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:11.518+00:00,[],Polypodiopsida,5650602.0,Polypodium petiolosum Christ,
5647918,5647918,9585879,gbif:5647918,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia piloselloides,6,7707728,7228684,392,2368,3229304,5647918,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3229304,Pyrrosia,Pyrrosia piloselloides (L.) M.G.Price,Pyrrosia piloselloides,Epiphytic creeping fern,(L.) M.G.Price,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Price, M. G. (1974). In: Kalikasan 3: 176.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:11.752+00:00,[],Polypodiopsida,3915274.0,Pteris piloselloides L.,
5647804,5647804,9586137,gbif:5647804,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia sheareri,6,7707728,7228684,392,2368,3229304,5647804,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3229304,Pyrrosia,Pyrrosia sheareri (Baker) Ching,Pyrrosia sheareri,,(Baker) Ching,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Ching. (1935). In: Bull. Chin. Bot. Soc. 1: 64.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:12.564+00:00,[],Polypodiopsida,5649824.0,Polypodium sheareri Baker,
5363119,5363119,9588865,gbif:5363119,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2986532,Pyrus,Pyrus calleryana Decne.,Pyrus calleryana,Callery pear,Decne.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Decne. (n.d.). In: Jard. Fruit. 1: 329 (1871-72).,5,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:22.201+00:00,[],Magnoliopsida,,,
5362639,5362639,9587197,gbif:5362639,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus pashia,6,7707728,220,691,5015,2986532,5362639,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2986532,Pyrus,Pyrus pashia Buch.-Ham. ex D.Don,Pyrus pashia,Himalayan pear,Buch.-Ham. ex D.Don,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Buch.-Ham. ex D. Don. (1825). In: Prodr. Fl. Nep. 236.,7,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:23.048+00:00,[],Magnoliopsida,,,
5362786,5362786,41075700,gbif:5362786,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus pyrifolia,6,7707728,220,691,5015,2986532,5362786,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2986532,Pyrus,Pyrus pyrifolia (Burm.fil.) Nakai,Pyrus pyrifolia,Chinese pear,(Burm.fil.) Nakai,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Nakai. (1926). In: Bot. Mag. (Tokyo) 40: 564.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:23.103+00:00,[],Magnoliopsida,5362799.0,Ficus pyrifolia Burm.fil.,
5311077,5311077,8515779,gbif:5311077,Plantae,Tracheophyta,Asparagales,Orchidaceae,Phalaenopsis,Phalaenopsis wilsonii,6,7707728,196,1169,7689,2804680,5311077,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2804680,Phalaenopsis,Phalaenopsis wilsonii Rolfe,Phalaenopsis wilsonii,,Rolfe,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bull. Misc. Inform. Kew 1909: 65 (1909),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:10.629+00:00,[],Liliopsida,,,
2928598,2928598,5722901,gbif:2928598,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea indica,6,7707728,220,1176,2389,2928509,2928598,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2928509,Ipomoea,Ipomoea indica (Burm.) Merr.,Ipomoea indica,Oceanblue morning-glory,(Burm.) Merr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Merr. (1917). In: Interpr. Herb. Amboin. 445.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:31.827+00:00,[],Magnoliopsida,3677916.0,Convolvulus indicus Burm.fil.,
2928534,2928534,5722695,gbif:2928534,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea nil,6,7707728,220,1176,2389,2928509,2928534,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2928509,Ipomoea,Ipomoea nil (L.) Roth,Ipomoea nil,Lobedleaf pharbitis,(L.) Roth,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Roth. (1797). In: Catal. Bot. 1: 36.,4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:32.750+00:00,[],Magnoliopsida,2928537.0,Convolvulus nil L.,
2928576,2928576,5724618,gbif:2928576,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea purpurea,6,7707728,220,1176,2389,2928509,2928576,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2928509,Ipomoea,Ipomoea purpurea (L.) Roth,Ipomoea purpurea,Common Morning-glory,(L.) Roth,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Roth. (1787). In: Bot. Abh. 27.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:29.610+00:00,[],Magnoliopsida,2928578.0,Convolvulus purpureus L.,
5350466,5350466,8530663,gbif:5350466,Plantae,Tracheophyta,Fabales,Fabaceae,Phaseolus,Phaseolus coccineus,6,7707728,220,1370,5386,2947798,5350466,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2947798,Phaseolus,Phaseolus coccineus L.,Phaseolus coccineus,Runner Bean,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 724 (1753),3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:44.745+00:00,[],Magnoliopsida,,,
5350438,5350438,8531556,gbif:5350438,Plantae,Tracheophyta,Fabales,Fabaceae,Phaseolus,Phaseolus lunatus,6,7707728,220,1370,5386,2947798,5350438,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2947798,Phaseolus,Phaseolus lunatus L.,Phaseolus lunatus,Sieva bean,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 724 (1753),4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:44.436+00:00,[],Magnoliopsida,,,
5350452,5350452,8532772,gbif:5350452,Plantae,Tracheophyta,Fabales,Fabaceae,Phaseolus,Phaseolus vulgaris,6,7707728,220,1370,5386,2947798,5350452,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2947798,Phaseolus,Phaseolus vulgaris L.,Phaseolus vulgaris,French Bean,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 723 (1753),12,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:43.674+00:00,[],Magnoliopsida,,,
8198582,8198582,18004437,gbif:8198582,Plantae,Tracheophyta,Polypodiales,Thelypteridaceae,Phegopteris,Phegopteris decursive-pinnata,6,7707728,7228684,392,6618,7953297,8198582,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7953297,Phegopteris,Phegopteris decursive-pinnata (H.C.Hall) Fée,Phegopteris decursive-pinnata,Japanese beech fern,(H.C.Hall) Fée,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fée. (1852). In: Mém. Foug. 5 [Gen. Filic.] 242.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:06.511+00:00,[],Polypodiopsida,7432531.0,Polypodium decursive-pinnatum H.C.Hall,
3190154,3190154,8548337,gbif:3190154,Plantae,Tracheophyta,Sapindales,Rutaceae,Phellodendron,Phellodendron amurense,6,7707728,220,933,2396,3190151,3190154,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3190151,Phellodendron,Phellodendron amurense Rupr.,Phellodendron amurense,Amur corktree,Rupr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Rupr. (1857). In: Bull. Cl. Phys.-Math. Acad. Imp. Sci. Saint-Petersbourg 15: 353.,7,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:57.436+00:00,[],Magnoliopsida,,,
2765625,2765625,8578149,gbif:2765625,Plantae,Tracheophyta,Commelinales,Philydraceae,Philydrum,Philydrum lanuginosum,6,7707728,196,553,7693,7364553,2765625,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7364553,Philydrum,Philydrum lanuginosum Banks & Sol. ex Gaertn.,Philydrum lanuginosum,Woolly frog's mouth,Banks & Sol. ex Gaertn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fruct. Sem. Pl. 1: 62 (1788),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:30.036+00:00,[],Liliopsida,,,
5293119,5293119,8598591,gbif:5293119,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix loureiroi,6,7707728,196,552,7681,2732076,5293119,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2732076,Phoenix,Phoenix loureiroi Kunth,Phoenix loureiroi,Loureir's Date Palm,Kunth,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Enum. Pl. 3: 257 (1841),2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:48.728+00:00,[],Liliopsida,,,
5293182,5293182,8598644,gbif:5293182,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix paludosa,6,7707728,196,552,7681,2732076,5293182,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2732076,Phoenix,Phoenix paludosa Roxb.,Phoenix paludosa,mangrove date palm,Roxb.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fl. Ind. ed. 1832. 3: 789 (1832),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:48.633+00:00,[],Liliopsida,,,
5293121,5293121,8598663,gbif:5293121,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix pusilla,6,7707728,196,552,7681,2732076,5293121,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2732076,Phoenix,Phoenix pusilla Gaertn.,Phoenix pusilla,flour palm,Gaertn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fruct. Sem. Pl. 1: 24 (1788),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:48.875+00:00,[],Liliopsida,,,
3000384,3000384,9149802,gbif:3000384,Plantae,Tracheophyta,Rosales,Rosaceae,Pourthiaea,Pourthiaea beauverdiana,6,7707728,220,691,5015,2988146,3000384,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2988146,Pourthiaea,Pourthiaea beauverdiana (C.K.Schneid.) Hatus.,Pourthiaea beauverdiana,,(C.K.Schneid.) Hatus.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Hatus. (1933). In: Bull. Exp. For. Kyushu Univ. 3: 99.,4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:21.554+00:00,[],Magnoliopsida,5363891.0,Photinia beauverdiana C.K.Schneid.,
5290149,5290149,8631073,gbif:5290149,Plantae,Tracheophyta,Poales,Poaceae,Phragmites,Phragmites australis,6,7707728,196,1369,3073,2705783,5290149,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2705783,Phragmites,Phragmites australis (Cav.) Trin. ex Steud.,Phragmites australis,Common reed,(Cav.) Trin. ex Steud.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Nomencl. Bot., ed. 2, 2: 324 (1841)",13,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:50.694+00:00,[],Liliopsida,4111841.0,Arundo australis Cav.,
5290154,5290154,8631766,gbif:5290154,Plantae,Tracheophyta,Poales,Poaceae,Phragmites,Phragmites karka,6,7707728,196,1369,3073,2705783,5290154,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2705783,Phragmites,Phragmites karka (Retz.) Trin. ex Steud.,Phragmites karka,Tall reed,(Retz.) Trin. ex Steud.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Nomencl. Bot., ed. 2, 2: 324 (1841)",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:51.307+00:00,[],Liliopsida,4111017.0,Arundo karka Retz.,
2925445,2925445,8636966,gbif:2925445,Plantae,Tracheophyta,Lamiales,Phrymaceae,Phryma,Phryma leptostachya,6,7707728,220,408,4194986,2925444,2925445,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2925444,Phryma,Phryma leptostachya L.,Phryma leptostachya,American Lopseed,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 601.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:52.419+00:00,[],Magnoliopsida,,,
5302787,5302787,8638170,gbif:5302787,Plantae,Tracheophyta,Zingiberales,Marantaceae,Phrynium,Phrynium imbricatum,6,7707728,196,627,8784,2760246,5302787,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2760246,Phrynium,Phrynium imbricatum Roxb.,Phrynium imbricatum,,Roxb.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fl. Ind. 1: 6 (1820),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:29.875+00:00,[],Liliopsida,,,
5341112,5341112,8646969,gbif:5341112,Plantae,Tracheophyta,Lamiales,Verbenaceae,Phyla,Phyla nodiflora,6,7707728,220,408,6689,2925404,5341112,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2925404,Phyla,Phyla nodiflora (L.) Greene,Phyla nodiflora,Turkey tangle fogfruit,(L.) Greene,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Pittonia 4: 46 (1899),14,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:09.992+00:00,[],Magnoliopsida,7842217.0,Verbena nodiflora L.,
5381567,5381567,8653650,gbif:5381567,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus acidus,6,7707728,220,1414,8807,3061139,5381567,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3061139,Phyllanthus,Phyllanthus acidus (L.) Skeels,Phyllanthus acidus,Tahitian gooseberry tree,(L.) Skeels,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bull. Bur. Pl. Industr. U.S.D.A. 148: 17 (1909),2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:06.216+00:00,[],Magnoliopsida,3626674.0,Averrhoa acida L.,
5382589,5382589,8653842,gbif:5382589,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus amarus,6,7707728,220,1414,8807,3061139,5382589,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3061139,Phyllanthus,Phyllanthus amarus Schumach. & Thonn.,Phyllanthus amarus,Carry me seed,Schumach. & Thonn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Beskr. Guin. Pl.: 421 (1827),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:01.483+00:00,[],Magnoliopsida,,,
