inputName,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym
Adenanthera pavonina var. microsperna (Teijsm et Binn) I. Nielsen,2951852.0,Adenanthera pavonina var. microsperma (Teijsm. & Binn.) I.C.Nielsen,Adenanthera pavonina microsperma,VARIETY,SYNONYM,98.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Adenanthera,Adenanthera microsperma,6.0,7707728.0,220.0,1370.0,5386.0,2951839.0,2951851.0,
Adenia cordifolia (Blume) Engl.,5527836.0,Adenia cordifolia (Blume) Engl.,Adenia cordifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Adenia,Adenia cordifolia,6.0,7707728.0,220.0,1414.0,2378.0,3231271.0,5527836.0,
Adenia heterophylla (Blume) Koord.,7313459.0,Adenia heterophylla (Blume) Koord.,Adenia heterophylla,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Adenia,Adenia heterophylla,6.0,7707728.0,220.0,1414.0,2378.0,3231271.0,7313459.0,
Adenia parviflora (Blanco) Cusset,5527657.0,Adenia parviflora (Blanco) C.Cusset,Adenia parviflora,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Adenia,Adenia heterophylla,6.0,7707728.0,220.0,1414.0,2378.0,3231271.0,7313459.0,
Adenium obesum (Forsk.) Roem. & Schult.,7155887.0,Adenium obesum (Forssk.) Roem. & Schult.,Adenium obesum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Adenium,Adenium obesum,6.0,7707728.0,220.0,412.0,6701.0,7155880.0,7155887.0,
Adenophora tetraphylla (Thunb.) Fisch.,5409309.0,Adenophora tetraphylla (Thunb.) Fisch.,Adenophora tetraphylla,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Adenophora,Adenophora triphylla,6.0,7707728.0,220.0,414.0,8801.0,3161042.0,5409255.0,
Adenosma bracteosum Bonati,8100232.0,Adenosma bracteosa Bonati,Adenosma bracteosa,SPECIES,ACCEPTED,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Adenosma,Adenosma bracteosa,6.0,7707728.0,220.0,408.0,2420.0,6008594.0,8100232.0,
Adenosma caeruleum R. Br.,7364750.0,Adenosma caerulea R.Br.,Adenosma caerulea,SPECIES,SYNONYM,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Adenosma,Adenosma glutinosa,6.0,7707728.0,220.0,408.0,2420.0,6008594.0,8081748.0,
Adenosma hirsutum (Miq.) Kurz,7534316.0,Adenosma hirsuta (Miq.) Kurz,Adenosma hirsuta,SPECIES,ACCEPTED,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Adenosma,Adenosma hirsuta,6.0,7707728.0,220.0,408.0,2420.0,6008594.0,7534316.0,
Adenosma indiana (Lour.) Merr.,7685146.0,Adenosma indiana (Lour.) Merr.,Adenosma indiana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Adenosma,Adenosma indiana,6.0,7707728.0,220.0,408.0,2420.0,6008594.0,7685146.0,
Adenostemma angustifolium Arn.,7748707.0,Adenostemma angustifolium Arn.,Adenostemma angustifolium,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Adenostemma,Adenostemma lavenia,6.0,7707728.0,220.0,414.0,3065.0,3094598.0,3132228.0,
Adenostemma lavenia (L.) Kuntze,3132228.0,Adenostemma lavenia (L.) Kuntze,Adenostemma lavenia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Adenostemma,Adenostemma lavenia,6.0,7707728.0,220.0,414.0,3065.0,3094598.0,3132228.0,
Adenostemma macrophyllum (Blume) DC.,3132233.0,Adenostemma macrophyllum (Blume) DC.,Adenostemma macrophyllum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Adenostemma,Adenostemma macrophyllum,6.0,7707728.0,220.0,414.0,3065.0,3094598.0,3132233.0,
Adiantum capillus-veneris L.,2651816.0,Adiantum capillus-veneris L.,Adiantum capillus-veneris,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum capillus-veneris,6.0,7707728.0,7228684.0,392.0,2367.0,2650796.0,2651816.0,
Adiantum caudatum L.,2651833.0,Adiantum caudatum L.,Adiantum caudatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum caudatum,6.0,7707728.0,7228684.0,392.0,2367.0,2650796.0,2651833.0,
Adiantum flabellulatum L.,7412206.0,Adiantum flabellulatum L.,Adiantum flabellulatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum flabellulatum,6.0,7707728.0,7228684.0,392.0,2367.0,2650796.0,7412206.0,
Adiantum philippense L.,3750161.0,Adiantum philippense L.,Adiantum philippense,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum philippense,6.0,7707728.0,7228684.0,392.0,2367.0,2650796.0,3750161.0,
Adina cordifolia (Roxb.) Hook. f. ex Brandis,8417744.0,Adina cordifolia (Roxb.) Brandis,Adina cordifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Adina,Adina cordifolia,6.0,7707728.0,220.0,412.0,8798.0,2895027.0,8417744.0,
Adina pilulifera (Lamk.) Franch. ex Drake,2895031.0,Adina pilulifera (Lam.) Franch. ex Drake,Adina pilulifera,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Adina,Adina pilulifera,6.0,7707728.0,220.0,412.0,8798.0,2895027.0,2895031.0,
Adinandra annamensis Gagnep.,3590020.0,Adinandra annamensis Gagnep.,Adinandra annamensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Pentaphylacaceae,Adinandra,Adinandra annamensis,6.0,7707728.0,220.0,1353.0,4259202.0,7313756.0,3590020.0,
Adinandra hainanensis Hayata,7952143.0,Adinandra hainanensis Hayata,Adinandra hainanensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Pentaphylacaceae,Adinandra,Adinandra hainanensis,6.0,7707728.0,220.0,1353.0,4259202.0,7313756.0,7952143.0,
Adinandra integerrima T. Anders. ex Dyer in Hook. f.,3591994.0,Adinandra integerrima T.Anders ex Dyer,Adinandra integerrima,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Pentaphylacaceae,Adinandra,Adinandra integerrima,6.0,7707728.0,220.0,1353.0,4259202.0,7313756.0,3591994.0,
Adinandra millettii (Hook. & Am.) Benth. & Hook. f. ex Hance,3591729.0,Adinandra millettii (Hook. & Arn.) Benth. & Hook.fil. ex Hance,Adinandra millettii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Pentaphylacaceae,Adinandra,Adinandra millettii,6.0,7707728.0,220.0,1353.0,4259202.0,7313756.0,3591729.0,
Aegle marmelos (L.) Correa,5421195.0,Aegle marmelos (L.) Corrêa,Aegle marmelos,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Aegle,Aegle marmelos,6.0,7707728.0,220.0,933.0,2396.0,8397331.0,5421195.0,
Aegiceras corniculatum (L.) Blanco,3721362.0,Aegiceras corniculatum (L.) Blanco,Aegiceras corniculatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Aegiceras,Aegiceras corniculatum,6.0,7707728.0,220.0,1353.0,6674.0,6437789.0,3721362.0,
Aeginetia acaulis (Roxb.) Walp.,3728218.0,Aeginetia acaulis (Roxb.) Walp.,Aeginetia acaulis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Aeginetia,Aeginetia acaulis,6.0,7707728.0,220.0,408.0,6651.0,3173320.0,3728218.0,
Aeginetia indica L.,3173321.0,Aeginetia indica L.,Aeginetia indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Aeginetia,Aeginetia indica,6.0,7707728.0,220.0,408.0,6651.0,3173320.0,3173321.0,
Aerides falcata Lindi.,2811095.0,Aerides falcata Lindl. & Paxton,Aerides falcata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Aerides,Aerides falcata,6.0,7707728.0,196.0,1169.0,7689.0,2811056.0,2811095.0,
Aerva lanata (L.) Juss.,3085014.0,Aerva lanata (L.) Juss. ex Schult.,Aerva lanata,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Ouret,Ouret lanata,6.0,7707728.0,220.0,422.0,3064.0,7323304.0,10974033.0,
Aerva sanguinolenta (L.) Blume,7323370.0,Aerva sanguinolenta (L.) Blume,Aerva sanguinolenta,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Ouret,Ouret sanguinolenta,6.0,7707728.0,220.0,422.0,3064.0,7323304.0,10832776.0,
Aesculus assamica Griff.,3672337.0,Aesculus assamica Griff.,Aesculus assamica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,Aesculus assamica,6.0,7707728.0,220.0,933.0,6657.0,3189801.0,3672337.0,
Aeschynanthus acuminatus Wall. ex A. DC.,3819030.0,Aeschynanthus acuminatus Wall. ex A.DC.,Aeschynanthus acuminatus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Aeschynanthus,Aeschynanthus acuminatus,6.0,7707728.0,220.0,408.0,6654.0,6365037.0,3819030.0,
Aeschynanthus bracteatus Wall. ex A. DC.,6365136.0,Aeschynanthus bracteatus Wall. ex A.DC.,Aeschynanthus bracteatus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Aeschynanthus,Aeschynanthus bracteatus,6.0,7707728.0,220.0,408.0,6654.0,6365037.0,6365136.0,
Aeschynanthus longicaulis Wall. ex R.Br.,3825597.0,Aeschynanthus longicaulis Wall. ex R.Br.,Aeschynanthus longicaulis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Aeschynanthus,Aeschynanthus longicaulis,6.0,7707728.0,220.0,408.0,6654.0,6365037.0,3825597.0,
Aeschynanthus poilanei Pell.,3824881.0,Aeschynanthus poilanei Pellegr.,Aeschynanthus poilanei,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Aeschynanthus,Aeschynanthus poilanei,6.0,7707728.0,220.0,408.0,6654.0,6365037.0,3824881.0,
Aeschynomene aspera L.,2949102.0,Aeschynomene aspera L.,Aeschynomene aspera,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,Aeschynomene aspera,6.0,7707728.0,220.0,1370.0,5386.0,2949034.0,2949102.0,
Aeschynomene indica L.,2949250.0,Aeschynomene indica L.,Aeschynomene indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,Aeschynomene indica,6.0,7707728.0,220.0,1370.0,5386.0,2949034.0,2949250.0,
Afzelia xylocarpa (Kurz) Craib,5358297.0,Afzelia xylocarpa (Kurz) Craib,Afzelia xylocarpa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Afzelia,Afzelia xylocarpa,6.0,7707728.0,220.0,1370.0,5386.0,2968148.0,5358297.0,
Aganonerion polymorphum Pierre ex Spire,7742945.0,Aganonerion polymorphum Pierre ex Spire,Aganonerion polymorphum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Urceola,Urceola polymorpha,6.0,7707728.0,220.0,412.0,6701.0,3229511.0,10017577.0,
Aganope balansae (Gagnep.) P.K.Lốc,3968951.0,Aganope balansae (Gagnep.) P.K.Lôc,Aganope balansae,SPECIES,DOUBTFUL,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aganope,Aganope balansae,6.0,7707728.0,220.0,1370.0,5386.0,2976739.0,3968951.0,
Aganope latifolia (Prain) T.C. Chen & Pedley,7397196.0,Aganope latifolia (Prain) T.C.Chen & Pedley,Aganope latifolia,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aganope,Aganope thyrsiflora,6.0,7707728.0,220.0,1370.0,5386.0,2976739.0,2976740.0,
Aganosma acuminata (Roxb.) G.Don,3619114.0,Aganosma acuminata (Roxb.) G.Don,Aganosma acuminata,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Amphineurion,Amphineurion marginatum,6.0,7707728.0,220.0,412.0,6701.0,7317113.0,3619392.0,
Agapetes hosseana Diels,4164044.0,Agapetes hosseana Diels,Agapetes hosseana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Agapetes,Agapetes hosseana,6.0,7707728.0,220.0,1353.0,2505.0,9479104.0,4164044.0,
Agapetes mannii Hemsl.,4175548.0,Agapetes mannii Hemsl.,Agapetes mannii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Agapetes,Agapetes mannii,6.0,7707728.0,220.0,1353.0,2505.0,9479104.0,4175548.0,
Agaricus bisporus (Lange) Imbach,5243447.0,Agaricus bisporus (J.E.Lange) Imbach,Agaricus bisporus,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus,5.0,34.0,186.0,1499.0,4170.0,2518646.0,5243447.0,
Agaricus campestris L. : Fr.,5243458.0,Agaricus campestris L.,Agaricus campestris,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus campestris,5.0,34.0,186.0,1499.0,4170.0,2518646.0,5243458.0,
Agastache rugosa (Fisch. & Mey.) Kuntze,7307327.0,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,Agastache rugosa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,Agastache rugosa,6.0,7707728.0,220.0,408.0,2497.0,2926389.0,7307327.0,
Agave americana L.,2767031.0,Agave americana L.,Agave americana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave americana,6.0,7707728.0,196.0,1169.0,7683.0,2766430.0,2767031.0,
Agave americana L. var. marginata Baill.,2767061.0,Agave americana var. marginata Trel.,Agave americana marginata,VARIETY,SYNONYM,83.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave americana,6.0,7707728.0,196.0,1169.0,7683.0,2766430.0,2767031.0,
Agave angustifolia Haw.,2766846.0,Agave angustifolia Haw.,Agave angustifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave angustifolia,6.0,7707728.0,196.0,1169.0,7683.0,2766430.0,2766846.0,
Agave angustifolia Haw. var. marginata Trev.,2766846.0,Agave angustifolia Haw.,Agave angustifolia,SPECIES,ACCEPTED,97.0,HIGHERRANK,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave angustifolia,6.0,7707728.0,196.0,1169.0,7683.0,2766430.0,2766846.0,
Agave cantula (Haw.) Roxb. ex Salm Dyck,2766881.0,Agave cantula Roxb.,Agave cantula,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave vivipara,6.0,7707728.0,196.0,1169.0,7683.0,2766430.0,2766811.0,
Agave sisalana Pers.,2766636.0,Agave sisalana Perrine,Agave sisalana,SPECIES,ACCEPTED,82.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave sisalana,6.0,7707728.0,196.0,1169.0,7683.0,2766430.0,2766636.0,
Agelaea macrophylla (Zoll.) Leenh.,5550211.0,Agelaea macrophylla (Zoll.) Leenh.,Agelaea macrophylla,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Connaraceae,Agelaea,Agelaea macrophylla,6.0,7707728.0,220.0,7224021.0,6669.0,3232029.0,5550211.0,
Ageratum conyzoides L.,5401673.0,Ageratum conyzoides L.,Ageratum conyzoides,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ageratum,Ageratum conyzoides,6.0,7707728.0,220.0,414.0,3065.0,3138550.0,5401673.0,
Boletus edulis Bull.: Fr.,5954958.0,Boletus edulis Bull.,Boletus edulis,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,5.0,34.0,186.0,1063.0,8789.0,8287374.0,5954958.0,
Boletus erythropus (Fr.: Fr.) Krombh.,7601434.0,Boletus erythropus Krombh.,Boletus erythropus,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus erythropus,5.0,34.0,186.0,1063.0,8789.0,8287374.0,7601434.0,
Boletus felleus Bull. ex Fr.,5955009.0,Boletus felleus Bull.,Boletus felleus,SPECIES,SYNONYM,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Tylopilus,Tylopilus felleus,5.0,34.0,186.0,1063.0,8789.0,2519844.0,2524910.0,
Boletus queletii Schulzer,5954937.0,Boletus queletii Schulzer,Boletus queletii,SPECIES,SYNONYM,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Suillellus,Suillellus queletii,5.0,34.0,186.0,1063.0,8789.0,7240504.0,7888147.0,
Boletus regius Kromb.,7180605.0,Boletus regius Krombh.,Boletus regius,SPECIES,SYNONYM,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Butyriboletus,Butyriboletus regius,5.0,34.0,186.0,1063.0,8789.0,8405404.0,7617313.0,
Bombax ceiba L.,3152226.0,Bombax ceiba L.,Bombax ceiba,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Bombax,Bombax ceiba,6.0,7707728.0,220.0,941.0,6685.0,2874861.0,3152226.0,
Bombax malabaricum DC.,3152227.0,Bombax malabaricum DC.,Bombax malabaricum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Bombax,Bombax ceiba,6.0,7707728.0,220.0,941.0,6685.0,2874861.0,3152226.0,
Borassus flabellifer L.,2733934.0,Borassus flabellifer L.,Borassus flabellifer,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Borassus,Borassus flabellifer,6.0,7707728.0,196.0,552.0,7681.0,2733922.0,2733934.0,
Borreria alata (Aubl.) DC.,2918872.0,Borreria alata (Aubl.) DC.,Borreria alata,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce alata,6.0,7707728.0,220.0,412.0,8798.0,2918053.0,2918871.0,
Borreria articularis (L. f.) F. Williams,2918204.0,Borreria articularis (L.f.) F.N.Williams,Borreria articularis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce articularis,6.0,7707728.0,220.0,412.0,8798.0,2918053.0,2918203.0,
Borreria hispida (L.) K. Schum.,10668599.0,Borreria hispida (L.) K.Schum.,Borreria hispida,SPECIES,HETEROTYPIC_SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce hispida,6.0,7707728.0,220.0,412.0,8798.0,2918053.0,2916044.0,
Borreria laevis (Lamk.) Griseb.,2918651.0,Borreria laevis (Lam.) Griseb.,Borreria laevis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce tenuior,6.0,7707728.0,220.0,412.0,8798.0,2918053.0,2918843.0,
Borreria ocymoides (Burm.f.) DC,2918709.0,Borreria ocymoides (Burm.f.) DC.,Borreria ocymoides,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce ocymoides,6.0,7707728.0,220.0,412.0,8798.0,2918053.0,2918700.0,
Borreria stricta (L. f.) K. Schum.,2911965.0,Borreria stricta (L.f.) K.Schum.,Borreria stricta,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce ocymoides,6.0,7707728.0,220.0,412.0,8798.0,2918053.0,2918700.0,
Bothriochloa pertusa (L.) A. Camus,2704108.0,Bothriochloa pertusa (L.) A.Camus,Bothriochloa pertusa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bothriochloa,Bothriochloa pertusa,6.0,7707728.0,196.0,1369.0,3073.0,2704089.0,2704108.0,
Bothriospermum tenellum (Hornem.) Fisch. & Mey.,2926338.0,Bothriospermum tenellum (Hornem.) Fisch. & C.A.Mey.,Bothriospermum tenellum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Bothriospermum,Bothriospermum zeylanicum,6.0,7707728.0,220.0,7226464.0,2498.0,2926337.0,4063474.0,
Botrychium daucifolium Wall. ex Hook. & Gew.,7321408.0,Botrychium daucifolium Wall. ex Hook. & Grev.,Botrychium daucifolium,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Sceptridium,Sceptridium daucifolium,6.0,7707728.0,7228684.0,393.0,6627.0,7321393.0,3659064.0,
Botrychium lanuginosum Wall. ex Hook. & Grev.,7321440.0,Botrychium lanuginosum Wall. ex Hook. & Grev.,Botrychium lanuginosum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Japanobotrychum,Japanobotrychum lanuginosum,6.0,7707728.0,7228684.0,393.0,6627.0,7321405.0,3659120.0,
Botrychium ternatum (Thunb.) Sw.,7961574.0,Botrychium ternatum (Thunb.) Sw.,Botrychium ternatum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Sceptridium,Sceptridium ternatum,6.0,7707728.0,7228684.0,393.0,6627.0,7321393.0,8047746.0,
Bouea oppositifolia (Roxb.) Meisn.,3659898.0,Bouea oppositifolia (Roxb.) Meisn.,Bouea oppositifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Bouea,Bouea oppositifolia,6.0,7707728.0,220.0,933.0,2398.0,7321532.0,3659898.0,
Bougainvillea brasiliensis Rauesch.,5553655.0,Bougainvillea brasiliensis Raeusch.,Bougainvillea brasiliensis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Bougainvillea,Bougainvillea spectabilis,6.0,7707728.0,220.0,422.0,6718.0,3086089.0,7167078.0,
Bovista plumbea Pers.: Pers.,2535193.0,Bovista plumbea Pers.,Bovista plumbea,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista plumbea,5.0,34.0,186.0,1499.0,3297360.0,9441377.0,2535193.0,
Bovista pusilla (Batsch) Pers.,2535211.0,Bovista pusilla (Batsch) Pers.,Bovista pusilla,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista pusilla,5.0,34.0,186.0,1499.0,3297360.0,9441377.0,2535211.0,
Bowringia callicarpa Champ. ex Benth.,5357483.0,Bowringia callicarpa Champ. ex Benth.,Bowringia callicarpa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bowringia,Bowringia callicarpa,6.0,7707728.0,220.0,1370.0,5386.0,8304394.0,5357483.0,
Brachycorythis galeandra (Reichb. f.) Summ.,2805837.0,Brachycorythis galeandra (Rchb.f.) Summerh.,Brachycorythis galeandra,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brachycorythis,Brachycorythis galeandra,6.0,7707728.0,196.0,1169.0,7689.0,2805734.0,2805837.0,
Brachystemma calycina D. Don,3815492.0,Brachystemma calycinum D.Don,Brachystemma calycinum,SPECIES,ACCEPTED,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Brachystemma,Brachystemma calycinum,6.0,7707728.0,220.0,422.0,2518.0,7268014.0,3815492.0,
Brainea insignis (Hook.) J. Smith,4079267.0,Brainea insignis (Hook.) J.Sm.,Brainea insignis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Brainea,Brainea insignis,6.0,7707728.0,7228684.0,392.0,2374.0,4078620.0,4079267.0,
Brandisia discolor Hook. f. & Thoms.,3732898.0,Brandisia discolor Hook.fil. & Thomson,Brandisia discolor,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Brandisia,Brandisia discolor,6.0,7707728.0,220.0,408.0,6651.0,7332433.0,3732898.0,
