id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1579042,Narrowleaf indigo,Indigofera linifolia,(L.f.) Retz.,2971525,499578-1,LC
1367468,,Indigofera nummulariifolia,(L.) Livera ex Alston,2971920,499732-1,
1367477,"Anil indigo, Anil-de-Pasto, Anil de pasto, Guatemala indigo, Small-leaved indigo, West Indian indigo, Wild indigo, Indigo, Indigobush, Indigo Plant, Markham Gungo",Indigofera suffruticosa,Mill.,2971774,500063-1,
1408229,"Dye indigo, Indigo, Indian indigo, True indigo, Tarom, Taum, Common indigo, Bengal Indigo, Ceylon Indigo, Wild Indigo, Chinese indigo, Commercial Indigo, Dyers Indigo, East Asian Indigo Plant, Black Henna, Digo, Indian Maddar, Indigo Sauvage, నీలిమందు మొక్క",Indigofera tinctoria,L.,2972043,500111-1,
1433226,Threeleaf indigo,Indigofera trifoliata,L.,2971584,500126-1,
1410196,Asian Indigo,Indigofera trita,L.f.,4271745,500135-1,LC
1752254,,Indigofera tsiangiana,Metcalf,3968093,500140-1,
1418963,Zollinger's indigo,Indigofera zollingeriana,Miq.,2972275,500204-1,LC
1368144,"Johnstone River-teak, Moluccan ironwood, Pacific-teak, Scrub-mahogany, Borneo-teak, Ifil, Bajam teak, Ipil, Fehi, Gayac",Intsia bijuga,(Colebr.) Kuntze,2963211,500954-1,NT
1428931,"Merbau, Borneo-teak, Malacca teak, Marabaw Tree Of Malacca",Intsia palembanica,Miq.,2963233,500962-1,NT
1512346,"Hooker's inula, Hooker's-fleabane",Inula hookeri,C.B.Clarke,3148331,225929-1,
1512375,"Indian Elecampane, Himalayan Elecampane",Inula racemosa,Hook.f.,4933624,226066-1,
1555790,,Iodes vitiginea,(Hance) Hance,5529313,434395-1,
1496804,,Iphigenia indica,(L.) A.Gray ex Kunth,5294824,536920-1,LC
1369079,"Moon flower, Moonvine, Tropical White Morning-Glory, Moonflower or moon vine, Lilac Bell, White Moonflower, White morning glory, White-flowered morning glory, Moon flowers, Giant Moonflower, Killarney fern, Koali-pehu, Tropical white morningglory, Evening glory",Ipomoea alba,L.,2928631,129128-2,LC
1364027,"Chinese water-spinach, Kangkung, Kang kong, Swamp morning-glory, Water-convolvulus, Water-spinach, Chinese waterspinach, River spinach, Water morning glory, Swamp morningglory, Potato vine, Swamp cabbage, Water sweet potato, Aquatic morning glory, Ung-choi, Water bindweed, কলমি শাক, সাদা কলমি, Ipomea reptans Poir",Ipomoea aquatica,Forssk.,2928525,268410-1,LC
1364034,Ginger-leaf morning-glory,Ipomoea asarifolia,(Desr.) Roem. & Schult.,2928595,268434-1,
1527498,,Ipomoea aspera,(Choisy) Vatke,3678456,268437-1,
1364028,"Sweetpotato, Yam, Imbambaila, A̱nya̱nyiat a̱da̱ngka̱li, Gowi, Konga, Sabbhrâng longghâ, Swētu eorþperu, Séla, Baataat, Ndɔŋ, Ngahi, Ŋòlda᷆ytà, Батат, `Uala, Tuberous-rooted Bindweed, Veined Bristle-fern, Batate, Pasqueflower, చిలగడ దుంప (కంద గడ్డ), Sweet Potato Vine, Cimbwali, בטטה, Kachamba, سیب زمینی شیرین، پندال, Bwansi, پندال زینتی سیاه, Kandolo, 番薯 (Mandarin), Saldais Kartupelis (LVL)",Ipomoea batatas,(L.) Lam.,2928551,1101088-2,DD
1527507,Bellvine,Ipomoea biflora,(L.) Pers.,8302726,268495-1,
1358015,"Railroad-creeper, نیلوفر پیچ, Railway-creeper, Mile-a-minute, Mile-a-minute-vine, Five-leaf morning-glory, Cairo morning-glory, Coastal morning-glory, Mile a minute vine, Mile-a-minute vine, Messina creeper, Coast morning glory, Five-fingered morning glory, Five-leaf morning glory, Cairo Morningglory, Five-fingered morningglory",Ipomoea cairica,(L.) Sweet,2928531,268564-1,LC
1356270,"Morning-glory, Bush Morning Glory, Gloria-de-la-Manana, Gloria de la manana, Shrub ipomoea, Morning glory-bush, Algodão-bravo, కట్ల, Besarm, نیلوفر درختی, Mahanandi",Ipomoea carnea,Jacq.,2928590,30299665-2,
1426341,"Alamovine, Egyptian morning glory",Ipomoea coptica,(L.) Roth,8117771,268686-1,LC
1408231,"Morningglory, Tiny morning glory, Woolly-fruited morning glory",Ipomoea eriocarpa,R.Br.,2928545,268832-1,
1369421,"Scarlet creeper, Red Star Glory, Ivy-leaf morning-glory, Star ipomoea, Scarlet Morning Glory, Ivy-leaved Morning Glory, Red Morning-glory, Ivy-leaf morning glory, Morning-glory, Trompillo, Ivy-leaved Morningglory, Destructive Glory",Ipomoea hederifolia,L.,2928624,268999-1,
1364037,"Fiddle-leaf morning-glory, White-flower beach, Beach morning-glory, Seafoam morning glory, Beach morningglory, Intermediate Polypody",Ipomoea imperati,(Vahl) Griseb.,2928596,60442184-2,
1364032,"Blue dawnflower, Common morning-glory, Morning-glory, Blue morning-glory, Perennial morning-glory, Purple morning-glory, Tall morning-glory, Ocean-blue morning-glory, Purple-flower bellvine, Purple-flower morning-glory, Oceanblue morning-glory, Oceanblue Morningglory, Blue morningglory, Blue dawn flower, Dawnflower, Ocean-blue morning glory, Bejuco-de-Gloria, Indian Dawnflower, Indian Ipomoea, Honeysuckle, Purple Bellvine, Sweet Caroline purple",Ipomoea indica,(Burm.) Merr.,2928598,269086-1,
1408233,"White-flower beach morning-glory, Coastal morning-glory, Whiteflower beach morning-glory, Whiteflower beach morningglory",Ipomoea littoralis,Blume,2928581,269213-1,LC
1418480,"Spanish-flag, Exotic Love Vine, Fire vine, Mint lobata, Firecracker vine, Exotic love",Ipomoea lobata,(Cerv.) Thell.,11065948,129456-2,
1369234,"Mauritanian convolvulus, Natal cotton plant, Giant potato, Large forest ipomoea",Ipomoea mauritiana,Jacq.,4927144,269292-1,
1418481,"Lilac-bell, Purple moonflower, Small moonflower, Moon-vine, Purple morning glory",Ipomoea muricata,(L.) Jacq.,8227635,269359-1,
1369244,"Morning Glory, Japanese morning-glory, Blue morning-glory, White-edge morning-glory, Ivy morning-glory, Whiteedge morning-glory, Lobedleaf pharbitis, Campanita, Ivy-Leaved Morning Glory, Pharbitis seeds, Picotee morning glory, Red Star Glory, Southern Polypody, Qian niu, Whiteedge morningglory, Ivy-Leaf Morning-Glory",Ipomoea nil,(L.) Roth,2928534,1071575-2,
1358017,"Obscure morning-glory, Small White Morning Glory, Lesser Glory, Wild petunia, Obscure morningglory, نیلوفر پیچ, Tinospora",Ipomoea obscura,(L.) Ker Gawl.,2928565,269406-1,
1401297,"Bayhops, Brazilian bayhops, Beach moning glory, Railroad-vine, Bay winders, Beach morning-glory, Goat's-foot, Goat's-foot-convolvulus, Seaside yam, Sea Vine, Seaside Potato, Seaside morning glory, Goat's foot vine, Sea morning glory, نیلوفر رونده گرمسیری، پا بزی",Ipomoea pes-caprae,(L.) R.Br.,7999386,30040623-2,LC
1428936,"Morningglory, Tiger-foot morning glory, Cupid's flower, Tiger's foot, Bindweed, Angulilata (Bangla), Panchpatia (Hindi)",Ipomoea pes-tigridis,L.,2928524,269518-1,
1424651,,Ipomoea pileata,Roxb.,7829065,269538-1,
1364031,"Morning Glory, Australian Tree-fern, Common morning-glory, Tall morning-glory, Common Morningglory, Tall Morningglory, Purple morning glory, Bindweed, Common morninglory, Moon Flower, نیلوفر ارغوانی, Purpursārtais Rīta Krāšņums (LVL), Mike flower/ মাইক ফুল, Purple Ipomoea, لاولاو, Clarke's Heavenly Blue, لبلاب, Grandpa Ott",Ipomoea purpurea,(L.) Roth,2928576,30043043-2,
1364035,"Hummingbird Vine, Cypressvine, Cardinal vine, Indian-pink, Cardinal-climber, Cypressvine morning-glory, Red-jasmine, Star-glory, Star-of-Bethlehem, Sweet-Willy, Quamoclit, Sweet william, Sweet- Willy, Morning-Glory, Cypress Vine Morning Glory, Cupid Flower, Starglory Morning Glory, Cupid's flower, Cardinal creeper, Scarlet cypress vine, Star morning-glory, Bracken, Cypress-vine morning-glory, Cypressvine morningglory, కాశీరత్నం, তরুলতা",Ipomoea quamoclit,L.,2928562,326361-2,
1369283,,Ipomoea rubens,Choisy,4927157,269697-1,LC
1718612,,Ipomoea sagittifolia,Burm.f.,6708886,269715-1,
1401309,"Bejuco de puerco, Wild Potato Vine, Wild potato",Ipomoea tiliacea,(Willd.) Choisy,2928552,269949-1,LC
1364036,"Heavenly-blue morning-glory, Morning-glory, Pearly-gates, Flying-saucers, Blue Morning Glory, Grannyvine, Ololiuqui or Mexican Morning Glory, Tlitliltzin, Tricolored morning glory, Multicolored morning glory, Campanilla, Three-colored Morning-glory, Granny morning-glory, Marsh fern, Yaxcelil, Mexican Morning Glory, نیلوفر پیچ،",Ipomoea tricolor,Cav.,2928589,269966-1,
1369968,"Little-bell, Three-Lobed Morning-Glory, Three-lobe morning glory, Little-bell morning glory, Campanilla morada, Beech Fern, Krug's white morning-glory, Krug's white morningglory, Three-lobed morning glory, Trilobed morning glory",Ipomoea triloba,L.,2928547,129763-2,LC
1369481,"Sea moonflower, Moonflower, Beach moonflower, Moon Vine, Heavenly-Blue Morning-Glory, Heavenlyblue Morning-Glory, Heavenlyblue morningglory, Ololiuqui, Beach Morning Glory, Coast moon vine, Lemon-scented Fern, Violet Morning-glory",Ipomoea violacea,L.,2928516,270063-1,
1405499,"Bloodleaf, Juba's-bush, Jubba bush, Kitenge, Bloodplant, Beefsteak, Chicken gizzard, Bloody Mary",Iresine diffusa,Humb. & Bonpl. ex Willd.,3085038,129900-2,
1556692,Southwest iris,Iris bulleyana,Dykes,5298364,438442-1,
1556707,Gold-vein iris,Iris chrysographes,Dykes,5298752,438478-1,
1556711,Tibet iris,Iris clarkei,Baker ex Hook.f.,5298142,438490-1,
1556730,,Iris dolichosiphon,Noltie,5298541,939031-1,
1410171,"Blackberry lily, Leopard Flower, Shenan, Belamcanda, Leopard Lily",Iris domestica,(L.) Goldblatt & Mabb.,5298546,60438342-2,
1556737,Yunnan iris,Iris forrestii,Dykes,5299139,438611-1,
1408237,"Butterfly-flower, Fringed iris, Japanese crested iris",Iris japonica,Thunb.,5297939,438741-1,
1556783,,Iris kemaonensis,Wall. ex D.Don,5298492,20008205-1,
1557870,,Irvingia malayana,Oliv. ex A.W.Benn.,5380959,813775-1,LC
1652036,,Isachne albens,Trin.,4144827,405899-1,LC
1652050,,Isachne clarkei,Hook.f.,4144534,405934-1,LC
1415413,"Swamp millet, Swamp bloodgrass",Isachne globosa,(Thunb.) Kuntze,4144475,405963-1,LC
1423956,"Aristate toco grass, Toco grass, Batiki bluegrass, Tabaquitegrass",Ischaemum aristatum,L.,4113668,406112-1,
1652126,,Ischaemum barbatum,Retz.,4143829,406121-1,
1428938,"Smut grass, Batiki-bluegrass, Indian murainagrass, Grass, Java grass, Javanese grass, Toto grass",Ischaemum ciliare,Retz.,2702461,406134-1,
1652148,,Ischaemum heterotrichum,Hack.,4153115,406182-1,EN
1400299,"Drought grass, Seashore centipede grass, Bamboograss, Seashore centipedegrass",Ischaemum muticum,L.,4143195,406245-1,LC
1423957,Paddle grass,Ischaemum polystachyum,J.Presl,4142940,406267-1,LC
1364932,"Saramatta grass, Murain grass, Muraino grass, Ribbed muraina grass, Wrinkled duck-beak, Wrinkled grass, Ribbed murainagrass, Muraina grass, Saramolla grass, Saromacca grass, Winkle grass, Co muraina, Tho muraina, Wrinkle duck-beak",Ischaemum rugosum,Salisb.,2702462,406281-1,LC
1364933,"Centipede grass, Waindoi grass, Lucuntu grass, Stalk-Leaf Muraina Grass, Stalkleaf murainagrass",Ischaemum timorense,Kunth,2702458,406315-1,
1652203,,Iseilema prostratum,(L.) Andersson,4152487,406356-1,
1393309,"Tricolor daisy, Tricolour Chrysanthemum, Tricolor Chrysanthemum, Tricolour Daisy",Ismelia carinata,(Schousb.) Sch.Bip.,3091997,226246-1,
1560214,,Isodon coetsa,(Buch.-Ham. ex D.Don) Kudô,7308656,448568-1,
1560246,,Isodon lophanthoides,(Buch.-Ham. ex D.Don) H.Hara,8060712,915140-1,
1560283,,Isodon scrophularioides,(Wall. ex Benth.) Murata,5608853,448612-1,
1560293,,Isodon ternifolius,(D.Don) Kudô,5608825,448620-1,
1393317,"Floating Club-rush, Floating spikerush, Floating clubrush, Floating Mud-rush",Isolepis fluitans,(L.) R.Br.,2713142,309323-1,LC
1393320,"Bristle Club-rush, Bristleleaf bulrush, Bristle clubrush, Bristle-leaved bulrush, Bristle-like Mud-rush",Isolepis setacea,(L.) R.Br.,2713300,309559-1,LC
1557873,,Itea chinensis,Hook. & Arn.,5617095,791722-1,LC
1763519,Yellow bristle-hair ixeris,Ixeris chinensis,(Thunb.) Nakai,3115562,50918373-1,
1512513,Weak ixeris,Ixeris japonica,(Burm.f.) Nakai,3115579,226387-1,
1512522,Creeping beach ixeris,Ixeris repens,(L.) A.Gray,3115554,226418-1,
1428940,Twenty men tree,Ixonanthes icosandra,Jack,4259170,544276-1,LC
1428942,Ten men tree,Ixonanthes reticulata,Jack,4259197,544286-1,LC
1371943,"Chinese ixora, রঙ্গন, Flame of the woods, Jungle flame, Jungle geranium, Santan (tagalog), రామ బాణం, வெட்சி, சிந்தூரம், Ixora",Ixora chinensis,Lam.,2905600,753834-1,LC
1371944,"Ixora, রঙ্গন, Scarlet jungleflame, Flame-of-the-woods, Jungle-geranium, Flame of woods, Burning love, Flame flower, Jungle flame, Palm of the wood, Flame Of The Wood, Flame Of The Woods, Jungle flame ixora, Sacred Ixora, Needle flower, రామబాణం(ఎర్రగుత్తు పూలు), തെച്ചി, रंजन, Soka, Cruz de Marta, Ixora Maui, ઈકઝોરા, Santan, ചെത്തി, Asoka, Cây mẫu đơn, Ixora Coral Fire",Ixora coccinea,L.,2905493,753844-1,
1406094,"Fragrant ixora, Siamese white ixora, White jungle flame, తెల్ల నూరువరహాలు",Ixora finlaysoniana,Wall. ex G.Don,2905676,753956-1,LC
1371963,"Javanese ixora, Jungle Geranium",Ixora javanica,(Blume) DC.,2905700,754072-1,LC
1371947,"Torch Tree, Torchwood, Small Flowered Ixora, Torch Wood Tree",Ixora pavetta,Andrews,2905713,754326-1,LC
1728656,,Ixora undulata,Roxb. ex Sm.,10986690,754544-1,
1424470,,Jacquemontia paniculata,(Burm.f.) Hallier f.,6135830,270221-1,
1406043,"Skyblue Clustervine, Sky-blue morning glory",Jacquemontia pentanthos,(Jacq.) G.Don,5341727,270229-1,
1363990,"Hairy clustervine, Smallflower, Small-flower morning glory",Jacquemontia tamnifolia,(L.) Griseb.,5341725,270265-1,
1609176,Princess jasmine,Jasminum adenophyllum,Wall. ex C.B.Clarke,8417424,60464444-2,
1409095,"Needle-flower jasmine, Indian hasmine",Jasminum auriculatum,Vahl,3682675,609352-1,
